,Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,Date,Time
1131,2/17/2012 3:00,1.4,0.2,92,19,12.9,100.45,Rain,2/17/2012,3:00
1132,2/17/2012 4:00,2.3,1.1,92,20,8.0,100.47,Drizzle,2/17/2012,4:00
1133,2/17/2012 5:00,2.8,1.6,92,24,12.9,100.49,Cloudy,2/17/2012,5:00
1134,2/17/2012 6:00,3.0,0.9,86,30,16.1,100.54,Cloudy,2/17/2012,6:00
1135,2/17/2012 7:00,3.0,-0.3,79,24,24.1,100.58,Mostly Cloudy,2/17/2012,7:00
1136,2/17/2012 8:00,2.8,-1.2,75,32,24.1,100.67,Cloudy,2/17/2012,8:00
1137,2/17/2012 9:00,2.3,-2.4,71,32,24.1,100.74,Mostly Cloudy,2/17/2012,9:00
1138,2/17/2012 10:00,2.5,-3.0,67,41,48.3,100.76,Mostly Cloudy,2/17/2012,10:00
1139,2/17/2012 11:00,2.6,-4.0,62,32,48.3,100.77,Cloudy,2/17/2012,11:00
1140,2/17/2012 12:00,2.6,-4.1,61,24,24.1,100.71,Cloudy,2/17/2012,12:00
1141,2/17/2012 13:00,3.0,-4.3,59,22,24.1,100.66,Mostly Cloudy,2/17/2012,13:00
1142,2/17/2012 14:00,3.5,-5.1,53,28,24.1,100.62,Mostly Cloudy,2/17/2012,14:00
1143,2/17/2012 15:00,3.0,-4.4,58,30,24.1,100.63,Mostly Cloudy,2/17/2012,15:00
1144,2/17/2012 16:00,3.1,-4.9,56,26,24.1,100.64,Cloudy,2/17/2012,16:00
1145,2/17/2012 17:00,2.6,-3.9,62,26,24.1,100.66,Mostly Cloudy,2/17/2012,17:00
1146,2/17/2012 18:00,2.3,-3.7,64,22,25.0,100.69,Mostly Cloudy,2/17/2012,18:00
1147,2/17/2012 19:00,2.0,-3.5,67,28,25.0,100.68,Mostly Cloudy,2/17/2012,19:00
1148,2/17/2012 20:00,1.8,-3.4,68,24,25.0,100.68,Mostly Cloudy,2/17/2012,20:00
1149,2/17/2012 21:00,1.7,-3.6,68,19,25.0,100.7,Mostly Cloudy,2/17/2012,21:00
1150,2/17/2012 22:00,1.2,-3.9,69,15,25.0,100.72,Mainly Clear,2/17/2012,22:00
1151,2/17/2012 23:00,0.9,-4.1,69,26,25.0,100.7,Mainly Clear,2/17/2012,23:00
1152,2/18/2012 0:00,0.7,-3.9,71,24,25.0,100.71,Mainly Clear,2/18/2012,0:00
1153,2/18/2012 1:00,0.7,-4.5,68,22,25.0,100.71,Mainly Clear,2/18/2012,1:00
1154,2/18/2012 2:00,0.3,-4.4,71,22,25.0,100.74,Mainly Clear,2/18/2012,2:00
1155,2/18/2012 3:00,0.3,-4.7,69,26,25.0,100.72,Mostly Cloudy,2/18/2012,3:00
1156,2/18/2012 4:00,-0.3,-4.9,71,22,25.0,100.74,Mostly Cloudy,2/18/2012,4:00
1157,2/18/2012 5:00,-0.6,-5.1,72,19,25.0,100.79,Cloudy,2/18/2012,5:00
1158,2/18/2012 6:00,-0.2,-5.0,70,20,25.0,100.82,Mostly Cloudy,2/18/2012,6:00
1159,2/18/2012 7:00,-0.6,-5.2,71,24,25.0,100.84,Mostly Cloudy,2/18/2012,7:00
1160,2/18/2012 8:00,-0.6,-5.3,70,19,24.1,100.85,Mostly Cloudy,2/18/2012,8:00
1161,2/18/2012 9:00,-0.6,-5.4,70,24,48.3,100.85,Mainly Clear,2/18/2012,9:00
1162,2/18/2012 10:00,0.1,-5.3,67,24,48.3,100.83,Cloudy,2/18/2012,10:00
1163,2/18/2012 11:00,0.5,-5.1,66,17,48.3,100.81,Cloudy,2/18/2012,11:00
1164,2/18/2012 12:00,1.1,-5.7,60,15,48.3,100.75,Mostly Cloudy,2/18/2012,12:00
1165,2/18/2012 13:00,1.8,-6.1,56,20,48.3,100.7,Mostly Cloudy,2/18/2012,13:00
1166,2/18/2012 14:00,1.2,-5.4,61,15,48.3,100.7,Mostly Cloudy,2/18/2012,14:00
1167,2/18/2012 15:00,1.5,-5.8,58,19,48.3,100.71,Mostly Cloudy,2/18/2012,15:00
1168,2/18/2012 16:00,1.5,-6.3,56,19,48.3,100.73,Mostly Cloudy,2/18/2012,16:00
1169,2/18/2012 17:00,1.0,-6.2,59,13,48.3,100.78,Mostly Cloudy,2/18/2012,17:00
1170,2/18/2012 18:00,0.8,-6.9,56,15,25.0,100.88,Mostly Cloudy,2/18/2012,18:00
1171,2/18/2012 19:00,-0.6,-7.8,58,11,25.0,100.99,Mainly Clear,2/18/2012,19:00
1172,2/18/2012 20:00,-1.7,-7.8,63,11,25.0,101.09,Clear,2/18/2012,20:00
1173,2/18/2012 21:00,-2.4,-8.1,65,9,25.0,101.16,Clear,2/18/2012,21:00
1174,2/18/2012 22:00,-3.5,-8.3,69,9,25.0,101.21,Clear,2/18/2012,22:00
1175,2/18/2012 23:00,-3.9,-8.7,69,9,25.0,101.29,Clear,2/18/2012,23:00
1176,2/19/2012 0:00,-3.9,-8.8,69,13,25.0,101.37,Clear,2/19/2012,0:00
1177,2/19/2012 1:00,-4.5,-9.8,66,19,25.0,101.46,Mainly Clear,2/19/2012,1:00
1178,2/19/2012 2:00,-5.2,-10.2,68,9,25.0,101.49,Mainly Clear,2/19/2012,2:00
1179,2/19/2012 3:00,-6.0,-10.3,72,0,25.0,101.43,Clear,2/19/2012,3:00
1180,2/19/2012 4:00,-5.8,-10.5,69,7,25.0,101.44,Mainly Clear,2/19/2012,4:00
1181,2/19/2012 5:00,-5.9,-9.7,74,9,25.0,101.48,Mainly Clear,2/19/2012,5:00
1182,2/19/2012 6:00,-6.7,-10.3,76,6,25.0,101.5,Clear,2/19/2012,6:00
1183,2/19/2012 7:00,-6.3,-10.5,72,7,25.0,101.53,Mainly Clear,2/19/2012,7:00
1184,2/19/2012 8:00,-5.8,-9.9,73,7,24.1,101.57,Mostly Cloudy,2/19/2012,8:00
1185,2/19/2012 9:00,-5.2,-9.7,71,9,24.1,101.59,Mostly Cloudy,2/19/2012,9:00
1186,2/19/2012 10:00,-4.7,-9.7,68,15,48.3,101.59,Cloudy,2/19/2012,10:00
1187,2/19/2012 11:00,-4.0,-9.1,68,17,48.3,101.59,Mostly Cloudy,2/19/2012,11:00
1188,2/19/2012 12:00,-3.2,-9.0,64,17,48.3,101.56,Mainly Clear,2/19/2012,12:00
1189,2/19/2012 13:00,-2.7,-8.6,64,19,48.3,101.51,Mainly Clear,2/19/2012,13:00
1190,2/19/2012 14:00,-2.3,-9.5,58,15,48.3,101.45,Clear,2/19/2012,14:00
1191,2/19/2012 15:00,-1.6,-9.3,56,17,48.3,101.43,Clear,2/19/2012,15:00
1192,2/19/2012 16:00,-1.6,-9.7,54,20,48.3,101.37,Clear,2/19/2012,16:00
1193,2/19/2012 17:00,-2.1,-9.8,56,15,48.3,101.36,Clear,2/19/2012,17:00
1194,2/19/2012 18:00,-2.9,-9.8,59,13,48.3,101.39,Clear,2/19/2012,18:00
1195,2/19/2012 19:00,-3.2,-10.0,59,15,25.0,101.43,Clear,2/19/2012,19:00
1196,2/19/2012 20:00,-3.8,-10.1,62,13,25.0,101.47,Clear,2/19/2012,20:00
1197,2/19/2012 21:00,-4.8,-10.0,67,11,25.0,101.51,Clear,2/19/2012,21:00
1198,2/19/2012 22:00,-5.4,-10.2,69,9,25.0,101.52,Clear,2/19/2012,22:00
1199,2/19/2012 23:00,-6.3,-11.8,65,7,25.0,101.52,Clear,2/19/2012,23:00
1200,2/20/2012 0:00,-6.7,-12.4,64,4,25.0,101.55,Clear,2/20/2012,0:00
1201,2/20/2012 1:00,-7.6,-12.6,67,0,25.0,101.63,Clear,2/20/2012,1:00
1202,2/20/2012 2:00,-8.8,-12.3,76,4,25.0,101.66,Clear,2/20/2012,2:00
1203,2/20/2012 3:00,-8.8,-12.7,73,7,25.0,101.68,Clear,2/20/2012,3:00
1204,2/20/2012 4:00,-9.8,-13.0,77,6,25.0,101.69,Clear,2/20/2012,4:00
1205,2/20/2012 5:00,-10.2,-13.7,75,6,25.0,101.77,Clear,2/20/2012,5:00
1206,2/20/2012 6:00,-10.7,-14.3,75,4,25.0,101.81,Clear,2/20/2012,6:00
1207,2/20/2012 7:00,-11.0,-14.4,76,4,24.1,101.87,Clear,2/20/2012,7:00
1208,2/20/2012 8:00,-9.9,-14.4,70,4,48.3,101.98,Mainly Clear,2/20/2012,8:00
1209,2/20/2012 9:00,-8.7,-14.1,65,6,48.3,102.04,Mostly Cloudy,2/20/2012,9:00
1210,2/20/2012 10:00,-8.0,-13.7,64,9,48.3,102.07,Mostly Cloudy,2/20/2012,10:00
1211,2/20/2012 11:00,-7.1,-13.3,61,9,48.3,102.09,Mostly Cloudy,2/20/2012,11:00
1212,2/20/2012 12:00,-6.0,-12.1,62,11,48.3,102.1,Mostly Cloudy,2/20/2012,12:00
1213,2/20/2012 13:00,-4.7,-11.7,58,20,48.3,102.08,Mostly Cloudy,2/20/2012,13:00
1214,2/20/2012 14:00,-3.1,-10.5,57,17,48.3,102.07,Mainly Clear,2/20/2012,14:00
1215,2/20/2012 15:00,-2.0,-9.7,56,19,48.3,102.07,Mostly Cloudy,2/20/2012,15:00
1216,2/20/2012 16:00,-1.8,-8.5,60,20,48.3,102.06,Mainly Clear,2/20/2012,16:00
1217,2/20/2012 17:00,-1.9,-8.9,59,17,48.3,102.08,Clear,2/20/2012,17:00
1218,2/20/2012 18:00,-3.2,-8.8,65,9,48.3,102.1,Clear,2/20/2012,18:00
1219,2/20/2012 19:00,-3.6,-8.7,68,7,25.0,102.13,Clear,2/20/2012,19:00
1220,2/20/2012 20:00,-4.0,-9.0,68,6,25.0,102.16,Mainly Clear,2/20/2012,20:00
1221,2/20/2012 21:00,-3.5,-8.9,66,6,25.0,102.18,Clear,2/20/2012,21:00
1222,2/20/2012 22:00,-3.3,-8.8,66,0,25.0,102.2,Clear,2/20/2012,22:00
1223,2/20/2012 23:00,-5.8,-9.3,76,4,25.0,102.2,Clear,2/20/2012,23:00
1224,2/21/2012 0:00,-4.0,-8.1,73,9,25.0,102.21,Clear,2/21/2012,0:00
1225,2/21/2012 1:00,-4.3,-8.4,73,6,25.0,102.18,Clear,2/21/2012,1:00
1226,2/21/2012 2:00,-4.1,-8.1,74,7,25.0,102.21,Clear,2/21/2012,2:00
1227,2/21/2012 3:00,-5.3,-8.9,76,4,25.0,102.19,Clear,2/21/2012,3:00
1228,2/21/2012 4:00,-5.2,-8.2,79,4,25.0,102.12,Clear,2/21/2012,4:00
1229,2/21/2012 5:00,-6.1,-8.6,82,7,25.0,102.05,Mainly Clear,2/21/2012,5:00
1230,2/21/2012 6:00,-6.1,-8.9,81,6,25.0,102.03,Mainly Clear,2/21/2012,6:00
1231,2/21/2012 7:00,-6.2,-9.1,80,7,48.3,102.03,Mainly Clear,2/21/2012,7:00
1232,2/21/2012 8:00,-5.0,-8.2,78,7,48.3,101.98,Mostly Cloudy,2/21/2012,8:00
1233,2/21/2012 9:00,-3.1,-7.2,73,9,48.3,101.87,Mostly Cloudy,2/21/2012,9:00
1234,2/21/2012 10:00,-1.4,-7.0,66,11,48.3,101.72,Mostly Cloudy,2/21/2012,10:00
1235,2/21/2012 11:00,-0.1,-6.2,63,15,48.3,101.55,Cloudy,2/21/2012,11:00
1236,2/21/2012 12:00,0.0,-6.8,60,19,48.3,101.38,Cloudy,2/21/2012,12:00
1237,2/21/2012 13:00,1.0,-6.2,59,24,48.3,101.19,Cloudy,2/21/2012,13:00
1238,2/21/2012 14:00,1.9,-6.2,55,22,48.3,100.95,Mostly Cloudy,2/21/2012,14:00
1239,2/21/2012 15:00,2.2,-5.8,55,19,48.3,100.82,Cloudy,2/21/2012,15:00
1240,2/21/2012 16:00,2.0,-5.9,56,17,48.3,100.66,Cloudy,2/21/2012,16:00
1241,2/21/2012 17:00,2.2,-6.4,53,9,48.3,100.59,Cloudy,2/21/2012,17:00
1242,2/21/2012 18:00,1.9,-6.1,55,9,25.0,100.54,Cloudy,2/21/2012,18:00
1243,2/21/2012 19:00,2.1,-6.5,53,0,25.0,100.5,Cloudy,2/21/2012,19:00
1244,2/21/2012 20:00,-0.2,-4.9,71,4,25.0,100.43,Cloudy,2/21/2012,20:00
1245,2/21/2012 21:00,-0.5,-4.9,72,6,25.0,100.4,Cloudy,2/21/2012,21:00
1246,2/21/2012 22:00,-0.6,-4.5,75,6,25.0,100.35,Snow,2/21/2012,22:00
1247,2/21/2012 23:00,0.5,-4.4,70,0,25.0,100.2,Cloudy,2/21/2012,23:00
1248,2/22/2012 0:00,0.5,-2.1,83,19,9.7,100.1,Snow,2/22/2012,0:00
1249,2/22/2012 1:00,0.8,-2.2,80,15,12.9,99.97,Snow,2/22/2012,1:00
1250,2/22/2012 2:00,1.4,-2.5,75,19,12.9,99.87,Snow,2/22/2012,2:00
1251,2/22/2012 3:00,1.3,-1.5,82,20,9.7,99.77,"Rain,Snow",2/22/2012,3:00
1252,2/22/2012 4:00,1.2,-1.0,85,15,12.9,99.68,Rain,2/22/2012,4:00
1253,2/22/2012 5:00,1.4,-0.6,87,15,9.7,99.64,Rain,2/22/2012,5:00
1254,2/22/2012 6:00,1.5,-0.3,88,13,12.9,99.59,Rain,2/22/2012,6:00
1255,2/22/2012 7:00,1.6,0.1,90,15,6.4,99.57,"Rain,Fog",2/22/2012,7:00
1256,2/22/2012 8:00,2.6,0.9,89,17,19.3,99.57,Rain,2/22/2012,8:00
1257,2/22/2012 9:00,2.9,0.7,85,26,24.1,99.57,Cloudy,2/22/2012,9:00
1258,2/22/2012 10:00,4.0,1.2,82,28,24.1,99.54,Mostly Cloudy,2/22/2012,10:00
1259,2/22/2012 11:00,4.6,0.4,74,26,24.1,99.56,Mostly Cloudy,2/22/2012,11:00
1260,2/22/2012 12:00,5.2,-0.6,66,28,24.1,99.52,Mostly Cloudy,2/22/2012,12:00
1261,2/22/2012 13:00,5.8,-1.1,61,22,24.1,99.4,Mostly Cloudy,2/22/2012,13:00
1262,2/22/2012 14:00,6.1,-1.4,59,17,24.1,99.32,Mostly Cloudy,2/22/2012,14:00
1263,2/22/2012 15:00,5.4,-1.4,62,28,24.1,99.3,Rain Showers,2/22/2012,15:00
1264,2/22/2012 16:00,2.9,0.3,83,19,24.1,99.31,Mainly Clear,2/22/2012,16:00
1265,2/22/2012 17:00,2.6,0.1,84,19,24.1,99.29,Mostly Cloudy,2/22/2012,17:00
1266,2/22/2012 18:00,2.4,-0.2,83,9,24.1,99.33,Mostly Cloudy,2/22/2012,18:00
1267,2/22/2012 19:00,1.9,-0.2,86,6,25.0,99.34,Mainly Clear,2/22/2012,19:00
1268,2/22/2012 20:00,1.6,-0.8,84,13,25.0,99.32,Mostly Cloudy,2/22/2012,20:00
1269,2/22/2012 21:00,2.3,-0.9,79,15,25.0,99.33,Mostly Cloudy,2/22/2012,21:00
1270,2/22/2012 22:00,2.7,-0.8,78,15,25.0,99.26,Cloudy,2/22/2012,22:00
1271,2/22/2012 23:00,2.6,-1.0,77,13,25.0,99.27,Cloudy,2/22/2012,23:00
1272,2/23/2012 0:00,2.3,-0.9,79,20,25.0,99.23,Rain Showers,2/23/2012,0:00
1273,2/23/2012 1:00,1.7,-1.1,82,11,25.0,99.18,Cloudy,2/23/2012,1:00
1274,2/23/2012 2:00,1.1,-1.1,85,7,25.0,99.17,Snow,2/23/2012,2:00
1275,2/23/2012 3:00,0.6,-1.0,89,6,6.4,99.14,Snow,2/23/2012,3:00
1276,2/23/2012 4:00,0.5,-1.0,90,4,6.4,99.13,Fog,2/23/2012,4:00
1277,2/23/2012 5:00,0.4,-1.1,90,4,6.4,99.11,Fog,2/23/2012,5:00
1278,2/23/2012 6:00,0.5,-1.1,89,9,8.0,99.16,Fog,2/23/2012,6:00
1279,2/23/2012 7:00,0.6,-1.0,89,7,8.0,99.2,Fog,2/23/2012,7:00
1280,2/23/2012 8:00,0.4,-1.6,86,7,19.3,99.26,Mainly Clear,2/23/2012,8:00
1281,2/23/2012 9:00,1.1,-1.8,81,17,24.1,99.32,Mostly Cloudy,2/23/2012,9:00
1282,2/23/2012 10:00,1.6,-1.9,78,19,24.1,99.38,Mainly Clear,2/23/2012,10:00
1283,2/23/2012 11:00,2.3,-1.9,74,22,24.1,99.42,Mostly Cloudy,2/23/2012,11:00
1284,2/23/2012 12:00,2.1,-2.3,73,20,24.1,99.47,Cloudy,2/23/2012,12:00
1285,2/23/2012 13:00,2.1,-2.1,74,20,16.1,99.49,Snow Showers,2/23/2012,13:00
1286,2/23/2012 14:00,1.4,-1.5,81,13,19.3,99.53,Snow,2/23/2012,14:00
1287,2/23/2012 15:00,1.9,-1.8,76,22,24.1,99.6,Mostly Cloudy,2/23/2012,15:00
1288,2/23/2012 16:00,2.7,-2.3,70,22,24.1,99.7,Mostly Cloudy,2/23/2012,16:00
1289,2/23/2012 17:00,2.3,-3.7,64,24,24.1,99.82,Mostly Cloudy,2/23/2012,17:00
1290,2/23/2012 18:00,1.6,-3.8,67,15,24.1,99.9,Mainly Clear,2/23/2012,18:00
1291,2/23/2012 19:00,1.6,-4.8,62,19,25.0,100.05,Clear,2/23/2012,19:00
1292,2/23/2012 20:00,1.1,-5.0,64,15,25.0,100.12,Clear,2/23/2012,20:00
1293,2/23/2012 21:00,0.5,-5.2,66,13,25.0,100.23,Clear,2/23/2012,21:00
1294,2/23/2012 22:00,-0.2,-5.4,68,9,25.0,100.28,Clear,2/23/2012,22:00
1295,2/23/2012 23:00,-1.0,-5.2,73,7,25.0,100.31,Clear,2/23/2012,23:00
1296,2/24/2012 0:00,-0.9,-5.1,73,6,25.0,100.34,Clear,2/24/2012,0:00
1297,2/24/2012 1:00,-1.7,-5.1,78,4,25.0,100.29,Clear,2/24/2012,1:00
1298,2/24/2012 2:00,-1.8,-5.4,76,0,25.0,100.2,Clear,2/24/2012,2:00
1299,2/24/2012 3:00,-3.8,-6.1,84,0,25.0,100.29,Mainly Clear,2/24/2012,3:00
1300,2/24/2012 4:00,-2.8,-5.0,85,0,25.0,100.31,Cloudy,2/24/2012,4:00
1301,2/24/2012 5:00,-3.1,-5.1,86,0,25.0,100.29,Cloudy,2/24/2012,5:00
1302,2/24/2012 6:00,-3.0,-5.1,85,6,25.0,100.26,Cloudy,2/24/2012,6:00
1303,2/24/2012 7:00,-1.3,-3.8,83,11,24.1,100.21,Cloudy,2/24/2012,7:00
1304,2/24/2012 8:00,-0.7,-3.6,81,9,24.1,100.21,Cloudy,2/24/2012,8:00
1305,2/24/2012 9:00,0.3,-3.3,77,7,19.3,100.27,Cloudy,2/24/2012,9:00
1306,2/24/2012 10:00,0.7,-3.0,76,9,19.3,100.25,Cloudy,2/24/2012,10:00
1307,2/24/2012 11:00,0.9,-3.2,74,15,19.3,100.13,Cloudy,2/24/2012,11:00
1308,2/24/2012 12:00,1.1,-3.3,72,20,19.3,99.91,Cloudy,2/24/2012,12:00
1309,2/24/2012 13:00,1.0,-3.5,72,20,19.3,99.75,Cloudy,2/24/2012,13:00
1310,2/24/2012 14:00,1.1,-3.3,72,20,16.1,99.64,Snow,2/24/2012,14:00
1311,2/24/2012 15:00,1.0,-2.6,77,19,6.4,99.53,"Snow,Fog",2/24/2012,15:00
1312,2/24/2012 16:00,-0.1,-1.6,90,22,1.2,99.38,"Snow,Fog",2/24/2012,16:00
1313,2/24/2012 17:00,-0.1,-1.5,90,26,1.0,99.16,Snow,2/24/2012,17:00
1314,2/24/2012 18:00,0.0,-1.4,90,24,1.0,99.07,Snow,2/24/2012,18:00
1315,2/24/2012 19:00,0.0,-1.3,91,22,1.2,98.88,Snow,2/24/2012,19:00
1316,2/24/2012 20:00,0.0,-1.2,92,15,2.0,98.81,Snow,2/24/2012,20:00
1317,2/24/2012 21:00,0.3,-1.1,90,17,2.4,98.69,Snow,2/24/2012,21:00
1318,2/24/2012 22:00,0.6,-0.8,90,19,16.1,98.55,Rain,2/24/2012,22:00
1319,2/24/2012 23:00,0.8,-0.5,91,17,19.3,98.39,Cloudy,2/24/2012,23:00
1320,2/25/2012 0:00,1.0,-0.6,89,11,12.9,98.29,Rain,2/25/2012,0:00
1321,2/25/2012 1:00,0.8,-0.7,90,15,8.0,98.18,"Rain,Snow",2/25/2012,1:00
1322,2/25/2012 2:00,0.4,-0.9,91,11,6.4,98.06,Snow,2/25/2012,2:00
1323,2/25/2012 3:00,0.7,-0.8,90,19,4.0,98.0,Snow,2/25/2012,3:00
1324,2/25/2012 4:00,0.4,-1.0,90,19,3.2,97.97,Snow,2/25/2012,4:00
1325,2/25/2012 5:00,0.6,-1.1,88,22,12.9,97.99,Snow,2/25/2012,5:00
1326,2/25/2012 6:00,0.0,-1.6,89,33,2.8,98.03,Snow,2/25/2012,6:00
1327,2/25/2012 7:00,-1.4,-2.9,89,33,1.2,98.11,"Snow,Blowing Snow",2/25/2012,7:00
1328,2/25/2012 8:00,-1.8,-3.2,90,32,1.2,98.2,"Snow,Blowing Snow",2/25/2012,8:00
1329,2/25/2012 9:00,-1.4,-2.9,89,33,1.2,98.33,"Snow,Blowing Snow",2/25/2012,9:00
1330,2/25/2012 10:00,-1.7,-3.3,89,32,1.6,98.45,Snow,2/25/2012,10:00
1331,2/25/2012 11:00,-2.1,-3.5,90,33,2.0,98.6,Snow,2/25/2012,11:00
1332,2/25/2012 12:00,-2.5,-4.2,88,33,3.2,98.75,Snow,2/25/2012,12:00
1333,2/25/2012 13:00,-2.7,-5.0,84,32,2.0,98.89,Snow,2/25/2012,13:00
1334,2/25/2012 14:00,-3.2,-6.3,79,35,3.2,99.05,Snow,2/25/2012,14:00
1335,2/25/2012 15:00,-3.3,-7.5,73,33,19.3,99.22,Snow,2/25/2012,15:00
1336,2/25/2012 16:00,-3.6,-7.4,75,24,9.7,99.39,Snow,2/25/2012,16:00
1337,2/25/2012 17:00,-3.2,-8.4,67,24,25.0,99.59,Cloudy,2/25/2012,17:00
1338,2/25/2012 18:00,-3.6,-9.0,66,30,25.0,99.8,Cloudy,2/25/2012,18:00
1339,2/25/2012 19:00,-4.7,-10.5,64,35,25.0,100.04,Cloudy,2/25/2012,19:00
1340,2/25/2012 20:00,-5.3,-11.2,63,26,25.0,100.24,Cloudy,2/25/2012,20:00
1341,2/25/2012 21:00,-5.6,-11.1,65,32,25.0,100.42,Mostly Cloudy,2/25/2012,21:00
1342,2/25/2012 22:00,-6.6,-12.8,61,28,25.0,100.62,Cloudy,2/25/2012,22:00
1343,2/25/2012 23:00,-7.6,-13.8,61,26,25.0,100.76,Cloudy,2/25/2012,23:00
1344,2/26/2012 0:00,-8.3,-14.3,62,19,25.0,100.89,Mostly Cloudy,2/26/2012,0:00
1345,2/26/2012 1:00,-9.0,-14.5,64,20,25.0,101.09,Mainly Clear,2/26/2012,1:00
1346,2/26/2012 2:00,-9.2,-14.6,65,22,25.0,101.26,Clear,2/26/2012,2:00
1347,2/26/2012 3:00,-9.9,-15.1,66,28,25.0,101.42,Mainly Clear,2/26/2012,3:00
1348,2/26/2012 4:00,-10.8,-15.3,69,30,25.0,101.6,Mostly Cloudy,2/26/2012,4:00
1349,2/26/2012 5:00,-11.6,-15.9,70,20,25.0,101.77,Clear,2/26/2012,5:00
1350,2/26/2012 6:00,-11.3,-16.8,64,22,25.0,101.92,Clear,2/26/2012,6:00
1351,2/26/2012 7:00,-12.1,-17.8,62,22,48.3,102.07,Clear,2/26/2012,7:00
1352,2/26/2012 8:00,-12.1,-18.0,61,26,48.3,102.23,Mainly Clear,2/26/2012,8:00
1353,2/26/2012 9:00,-11.6,-18.6,56,32,48.3,102.32,Mainly Clear,2/26/2012,9:00
1354,2/26/2012 10:00,-11.2,-20.3,47,22,48.3,102.35,Clear,2/26/2012,10:00
1355,2/26/2012 11:00,-10.1,-20.1,44,26,48.3,102.39,Clear,2/26/2012,11:00
1356,2/26/2012 12:00,-9.3,-18.6,47,28,48.3,102.42,Clear,2/26/2012,12:00
1357,2/26/2012 13:00,-8.3,-17.4,48,26,48.3,102.41,Mainly Clear,2/26/2012,13:00
1358,2/26/2012 14:00,-7.6,-17.2,46,28,48.3,102.42,Mainly Clear,2/26/2012,14:00
1359,2/26/2012 15:00,-7.1,-16.3,48,26,48.3,102.49,Mainly Clear,2/26/2012,15:00
1360,2/26/2012 16:00,-6.8,-16.4,46,24,48.3,102.52,Mainly Clear,2/26/2012,16:00
1361,2/26/2012 17:00,-7.6,-17.1,46,24,48.3,102.55,Mostly Cloudy,2/26/2012,17:00
1362,2/26/2012 18:00,-7.9,-16.7,49,19,25.0,102.6,Cloudy,2/26/2012,18:00
1363,2/26/2012 19:00,-7.8,-16.8,48,13,25.0,102.63,Cloudy,2/26/2012,19:00
1364,2/26/2012 20:00,-7.9,-16.4,50,11,25.0,102.64,Cloudy,2/26/2012,20:00
1365,2/26/2012 21:00,-8.5,-16.6,52,9,25.0,102.72,Cloudy,2/26/2012,21:00
1366,2/26/2012 22:00,-8.6,-16.5,53,0,25.0,102.68,Mostly Cloudy,2/26/2012,22:00
1367,2/26/2012 23:00,-9.5,-16.2,58,0,25.0,102.64,Cloudy,2/26/2012,23:00
1368,2/27/2012 0:00,-8.2,-16.2,52,7,25.0,102.63,Cloudy,2/27/2012,0:00
1369,2/27/2012 1:00,-8.6,-15.5,57,4,25.0,102.61,Cloudy,2/27/2012,1:00
1370,2/27/2012 2:00,-8.5,-14.2,63,13,25.0,102.6,Cloudy,2/27/2012,2:00
1371,2/27/2012 3:00,-8.3,-13.7,65,9,25.0,102.59,Cloudy,2/27/2012,3:00
1372,2/27/2012 4:00,-8.2,-14.4,61,9,25.0,102.58,Cloudy,2/27/2012,4:00
1373,2/27/2012 5:00,-8.4,-15.1,58,13,25.0,102.54,Mostly Cloudy,2/27/2012,5:00
1374,2/27/2012 6:00,-9.0,-15.2,61,17,25.0,102.42,Mostly Cloudy,2/27/2012,6:00
1375,2/27/2012 7:00,-9.4,-14.6,66,20,48.3,102.31,Cloudy,2/27/2012,7:00
1376,2/27/2012 8:00,-9.8,-14.8,67,19,48.3,102.25,Cloudy,2/27/2012,8:00
1377,2/27/2012 9:00,-9.4,-14.9,64,22,48.3,102.1,Cloudy,2/27/2012,9:00
1378,2/27/2012 10:00,-8.7,-14.6,62,22,24.1,101.94,Cloudy,2/27/2012,10:00
1379,2/27/2012 11:00,-8.7,-14.2,64,28,48.3,101.74,Mostly Cloudy,2/27/2012,11:00
1380,2/27/2012 12:00,-6.3,-12.8,60,15,48.3,101.59,Mostly Cloudy,2/27/2012,12:00
1381,2/27/2012 13:00,-4.9,-11.6,59,19,48.3,101.41,Cloudy,2/27/2012,13:00
1382,2/27/2012 14:00,-5.5,-11.5,63,22,24.1,101.34,Cloudy,2/27/2012,14:00
1383,2/27/2012 15:00,-5.1,-9.4,72,20,1.6,101.19,Snow,2/27/2012,15:00
1384,2/27/2012 16:00,-4.9,-7.9,79,19,19.3,101.13,Snow,2/27/2012,16:00
1385,2/27/2012 17:00,-5.2,-7.9,81,20,24.1,101.01,Cloudy,2/27/2012,17:00
1386,2/27/2012 18:00,-6.3,-8.9,82,24,25.0,101.1,Cloudy,2/27/2012,18:00
1387,2/27/2012 19:00,-7.1,-9.6,82,22,2.0,101.14,Snow,2/27/2012,19:00
1388,2/27/2012 20:00,-7.2,-9.6,83,9,25.0,101.25,Snow,2/27/2012,20:00
1389,2/27/2012 21:00,-7.3,-9.7,83,4,25.0,101.29,Snow,2/27/2012,21:00
1390,2/27/2012 22:00,-7.1,-9.6,82,0,8.0,101.33,Snow,2/27/2012,22:00
1391,2/27/2012 23:00,-6.8,-9.1,84,4,6.4,101.38,Snow,2/27/2012,23:00
1392,2/28/2012 0:00,-6.7,-9.0,84,0,6.4,101.4,Snow,2/28/2012,0:00
